1563224536319, RightHand, -1.27216, 0.92383, 0.58563, 0.19765, 0.13373, -0.84698, 0.47505
1563224536330, RightHand, -1.27169, 0.92392, 0.58562, 0.19823, 0.13280, -0.84698, 0.47508
1563224536341, RightHand, -1.27158, 0.92393, 0.58556, 0.19926, 0.13143, -0.84701, 0.47496
1563224536352, RightHand, -1.27009, 0.92405, 0.58564, 0.20001, 0.13045, -0.84712, 0.47472
1563224536363, RightHand, -1.26962, 0.92418, 0.58558, 0.20018, 0.12884, -0.84728, 0.47482
1563224536374, RightHand, -1.26966, 0.92422, 0.58551, 0.19963, 0.12900, -0.84738, 0.47482
1563224536386, RightHand, -1.27019, 0.92431, 0.58542, 0.19886, 0.13131, -0.84716, 0.47489
1563224536397, RightHand, -1.27042, 0.92449, 0.58542, 0.19802, 0.13324, -0.84711, 0.47481
1563224536408, RightHand, -1.26880, 0.92488, 0.58544, 0.19748, 0.13317, -0.84713, 0.47502
1563224536419, RightHand, -1.26882, 0.92514, 0.58527, 0.19693, 0.13136, -0.84696, 0.47604
1563224536430, RightHand, -1.26736, 0.92545, 0.58515, 0.19707, 0.13036, -0.84659, 0.47693
1563224536441, RightHand, -1.26717, 0.92552, 0.58494, 0.19810, 0.12948, -0.84639, 0.47709
1563224536452, RightHand, -1.26832, 0.92538, 0.58487, 0.19851, 0.12936, -0.84670, 0.47640
1563224536463, RightHand, -1.26819, 0.92527, 0.58486, 0.19899, 0.12908, -0.84719, 0.47541
1563224536474, RightHand, -1.26697, 0.92529, 0.58497, 0.19951, 0.13027, -0.84743, 0.47443
1563224536486, RightHand, -1.26662, 0.92528, 0.58501, 0.20006, 0.13193, -0.84727, 0.47403
1563224536497, RightHand, -1.26663, 0.92528, 0.58485, 0.20021, 0.13217, -0.84694, 0.47449
1563224536508, RightHand, -1.26567, 0.92543, 0.58472, 0.19982, 0.13110, -0.84660, 0.47556
1563224536519, RightHand, -1.26555, 0.92541, 0.58454, 0.19941, 0.13086, -0.84628, 0.47635
1563224536530, RightHand, -1.26610, 0.92534, 0.58430, 0.19912, 0.13107, -0.84613, 0.47669
1563224536541, RightHand, -1.26629, 0.92524, 0.58427, 0.19934, 0.13263, -0.84652, 0.47547
1563224536552, RightHand, -1.26609, 0.92504, 0.58439, 0.20052, 0.13274, -0.84719, 0.47375
1563224536563, RightHand, -1.26548, 0.92485, 0.58438, 0.20201, 0.13063, -0.84775, 0.47270
1563224536574, RightHand, -1.26521, 0.92464, 0.58437, 0.20296, 0.12922, -0.84793, 0.47237
1563224536585, RightHand, -1.26470, 0.92441, 0.58432, 0.20428, 0.12877, -0.84786, 0.47204
1563224536596, RightHand, -1.26458, 0.92421, 0.58419, 0.20385, 0.12786, -0.84807, 0.47210
1563224536608, RightHand, -1.26608, 0.92384, 0.58415, 0.20286, 0.12819, -0.84871, 0.47129
1563224536619, RightHand, -1.26608, 0.92378, 0.58421, 0.20219, 0.12839, -0.84889, 0.47119
1563224536630, RightHand, -1.26610, 0.92375, 0.58417, 0.20193, 0.13067, -0.84851, 0.47137
1563224536641, RightHand, -1.26704, 0.92377, 0.58390, 0.20183, 0.13269, -0.84771, 0.47228
1563224536652, RightHand, -1.26708, 0.92384, 0.58376, 0.20117, 0.13222, -0.84750, 0.47307
1563224536663, RightHand, -1.26866, 0.92371, 0.58357, 0.20030, 0.13057, -0.84779, 0.47338
1563224536674, RightHand, -1.26848, 0.92375, 0.58359, 0.19995, 0.12926, -0.84829, 0.47298
1563224536685, RightHand, -1.26928, 0.92364, 0.58356, 0.20020, 0.13005, -0.84851, 0.47227
1563224536696, RightHand, -1.26912, 0.92369, 0.58350, 0.20134, 0.13053, -0.84836, 0.47193
1563224536708, RightHand, -1.26928, 0.92369, 0.58346, 0.20211, 0.12940, -0.84840, 0.47184
1563224536719, RightHand, -1.26913, 0.92372, 0.58337, 0.20248, 0.12811, -0.84828, 0.47224
1563224536730, RightHand, -1.27007, 0.92365, 0.58312, 0.20249, 0.12687, -0.84814, 0.47282
1563224536741, RightHand, -1.27119, 0.92362, 0.58301, 0.20228, 0.12792, -0.84800, 0.47289
1563224536752, RightHand, -1.27135, 0.92369, 0.58303, 0.20209, 0.12927, -0.84791, 0.47275
1563224536763, RightHand, -1.27195, 0.92368, 0.58301, 0.20165, 0.12978, -0.84803, 0.47258
1563224536774, RightHand, -1.27204, 0.92367, 0.58309, 0.20123, 0.13000, -0.84825, 0.47232
1563224536785, RightHand, -1.27339, 0.92348, 0.58301, 0.20098, 0.13022, -0.84815, 0.47254
1563224536796, RightHand, -1.27347, 0.92344, 0.58289, 0.20089, 0.12989, -0.84770, 0.47348
1563224536808, RightHand, -1.27469, 0.92309, 0.58286, 0.20084, 0.13002, -0.84792, 0.47306
1563224536819, RightHand, -1.27469, 0.92281, 0.58312, 0.20073, 0.12908, -0.84892, 0.47158
1563224536830, RightHand, -1.27476, 0.92259, 0.58332, 0.20131, 0.12907, -0.84977, 0.46980
1563224536841, RightHand, -1.27575, 0.92222, 0.58336, 0.20203, 0.12896, -0.84992, 0.46925
1563224536852, RightHand, -1.27573, 0.92224, 0.58327, 0.20296, 0.12887, -0.84951, 0.46962
1563224536863, RightHand, -1.27568, 0.92221, 0.58307, 0.20406, 0.12722, -0.84909, 0.47034
1563224536874, RightHand, -1.27548, 0.92214, 0.58291, 0.20471, 0.12657, -0.84886, 0.47064
1563224536885, RightHand, -1.27547, 0.92196, 0.58297, 0.20494, 0.12790, -0.84889, 0.47014
1563224536896, RightHand, -1.27672, 0.92168, 0.58288, 0.20470, 0.13011, -0.84881, 0.46978
1563224536907, RightHand, -1.27699, 0.92170, 0.58281, 0.20394, 0.13152, -0.84863, 0.47004
1563224536919, RightHand, -1.27728, 0.92178, 0.58268, 0.20385, 0.13222, -0.84847, 0.47016
1563224536930, RightHand, -1.27729, 0.92183, 0.58263, 0.20394, 0.13203, -0.84845, 0.47022
1563224536941, RightHand, -1.27681, 0.92213, 0.58245, 0.20473, 0.13147, -0.84819, 0.47052
1563224536952, RightHand, -1.27682, 0.92227, 0.58230, 0.20480, 0.13008, -0.84828, 0.47069
1563224536963, RightHand, -1.27729, 0.92234, 0.58218, 0.20493, 0.12942, -0.84845, 0.47052
1563224536974, RightHand, -1.27738, 0.92244, 0.58210, 0.20511, 0.12977, -0.84849, 0.47028
1563224536985, RightHand, -1.27833, 0.92244, 0.58189, 0.20586, 0.13078, -0.84836, 0.46990
1563224536996, RightHand, -1.27840, 0.92267, 0.58163, 0.20627, 0.13150, -0.84789, 0.47037
1563224537007, RightHand, -1.27857, 0.92282, 0.58141, 0.20669, 0.13187, -0.84774, 0.47035
1563224537019, RightHand, -1.27990, 0.92284, 0.58125, 0.20641, 0.13083, -0.84796, 0.47037
1563224537030, RightHand, -1.28005, 0.92286, 0.58111, 0.20597, 0.12872, -0.84800, 0.47107
1563224537041, RightHand, -1.28082, 0.92279, 0.58086, 0.20573, 0.12700, -0.84771, 0.47215
1563224537052, RightHand, -1.28127, 0.92281, 0.58067, 0.20554, 0.12822, -0.84740, 0.47246
1563224537063, RightHand, -1.28234, 0.92272, 0.58060, 0.20565, 0.12984, -0.84743, 0.47193
1563224537074, RightHand, -1.28212, 0.92281, 0.58072, 0.20476, 0.13106, -0.84758, 0.47170
1563224537085, RightHand, -1.28253, 0.92276, 0.58070, 0.20417, 0.13083, -0.84749, 0.47219
1563224537096, RightHand, -1.28353, 0.92266, 0.58064, 0.20285, 0.13001, -0.84746, 0.47303
1563224537107, RightHand, -1.28423, 0.92254, 0.58061, 0.20190, 0.12923, -0.84733, 0.47388
1563224537118, RightHand, -1.28530, 0.92228, 0.58056, 0.20186, 0.12830, -0.84745, 0.47394
1563224537130, RightHand, -1.28577, 0.92209, 0.58060, 0.20175, 0.12704, -0.84783, 0.47366
1563224537141, RightHand, -1.28510, 0.92196, 0.58072, 0.20209, 0.12588, -0.84830, 0.47298
1563224537152, RightHand, -1.28526, 0.92182, 0.58075, 0.20265, 0.12533, -0.84878, 0.47201
1563224537163, RightHand, -1.28461, 0.92190, 0.58078, 0.20297, 0.12494, -0.84905, 0.47150
1563224537174, RightHand, -1.28478, 0.92194, 0.58075, 0.20336, 0.12500, -0.84904, 0.47133
1563224537185, RightHand, -1.28526, 0.92205, 0.58040, 0.20291, 0.12468, -0.84838, 0.47279
1563224537196, RightHand, -1.28500, 0.92217, 0.58016, 0.20239, 0.12444, -0.84775, 0.47421
1563224537207, RightHand, -1.28529, 0.92210, 0.58000, 0.20172, 0.12572, -0.84746, 0.47467
1563224537218, RightHand, -1.28509, 0.92201, 0.58008, 0.20177, 0.12837, -0.84758, 0.47372
1563224537230, RightHand, -1.28523, 0.92185, 0.58017, 0.20216, 0.12909, -0.84804, 0.47254
1563224537241, RightHand, -1.28500, 0.92165, 0.58026, 0.20265, 0.12694, -0.84903, 0.47113
1563224537252, RightHand, -1.28527, 0.92137, 0.58024, 0.20268, 0.12254, -0.84980, 0.47090
1563224537263, RightHand, -1.28517, 0.92119, 0.58017, 0.20288, 0.11972, -0.85018, 0.47085
1563224537274, RightHand, -1.28481, 0.92126, 0.58013, 0.20290, 0.11920, -0.85023, 0.47088
1563224537285, RightHand, -1.28499, 0.92130, 0.58002, 0.20221, 0.11982, -0.85005, 0.47135
1563224537296, RightHand, -1.28463, 0.92139, 0.57998, 0.20115, 0.12175, -0.84988, 0.47161
1563224537307, RightHand, -1.28500, 0.92134, 0.58002, 0.20012, 0.12471, -0.84976, 0.47149
1563224537318, RightHand, -1.28460, 0.92128, 0.58013, 0.19915, 0.12562, -0.84986, 0.47149
1563224537330, RightHand, -1.28465, 0.92113, 0.58022, 0.19886, 0.12457, -0.85010, 0.47146
1563224537341, RightHand, -1.28401, 0.92110, 0.58030, 0.19868, 0.12317, -0.85028, 0.47157
1563224537352, RightHand, -1.28300, 0.92086, 0.58060, 0.19909, 0.12176, -0.85076, 0.47090
1563224537363, RightHand, -1.28298, 0.92069, 0.58076, 0.19911, 0.12183, -0.85099, 0.47046
1563224537374, RightHand, -1.28375, 0.92043, 0.58088, 0.19961, 0.12289, -0.85108, 0.46981
1563224537385, RightHand, -1.28374, 0.92031, 0.58101, 0.19995, 0.12448, -0.85108, 0.46923
1563224537396, RightHand, -1.28263, 0.92039, 0.58110, 0.20030, 0.12534, -0.85096, 0.46909
1563224537407, RightHand, -1.28261, 0.92036, 0.58107, 0.20069, 0.12542, -0.85050, 0.46972
1563224537418, RightHand, -1.28132, 0.92060, 0.58098, 0.20039, 0.12353, -0.85015, 0.47098
1563224537429, RightHand, -1.28121, 0.92068, 0.58092, 0.19992, 0.12283, -0.85000, 0.47163
1563224537441, RightHand, -1.28205, 0.92059, 0.58091, 0.19952, 0.12350, -0.85006, 0.47153
1563224537452, RightHand, -1.28269, 0.92062, 0.58102, 0.19909, 0.12560, -0.85019, 0.47092
1563224537463, RightHand, -1.28267, 0.92066, 0.58107, 0.19906, 0.12614, -0.85021, 0.47074
1563224537474, RightHand, -1.28261, 0.92067, 0.58116, 0.19914, 0.12704, -0.85017, 0.47055
1563224537485, RightHand, -1.28246, 0.92069, 0.58118, 0.19956, 0.12647, -0.85010, 0.47065
1563224537496, RightHand, -1.28158, 0.92081, 0.58133, 0.19973, 0.12590, -0.85024, 0.47047
1563224537507, RightHand, -1.28138, 0.92081, 0.58138, 0.19990, 0.12570, -0.85013, 0.47066
1563224537518, RightHand, -1.28033, 0.92095, 0.58147, 0.20007, 0.12580, -0.85010, 0.47061
1563224537529, RightHand, -1.27977, 0.92107, 0.58154, 0.20031, 0.12615, -0.84989, 0.47080
1563224537541, RightHand, -1.27969, 0.92112, 0.58168, 0.20052, 0.12720, -0.84990, 0.47040
1563224537552, RightHand, -1.28059, 0.92109, 0.58170, 0.20105, 0.12866, -0.84985, 0.46988
1563224537563, RightHand, -1.28045, 0.92120, 0.58168, 0.20200, 0.12945, -0.84953, 0.46983
1563224537574, RightHand, -1.28061, 0.92124, 0.58145, 0.20327, 0.12840, -0.84917, 0.47021
1563224537585, RightHand, -1.28040, 0.92128, 0.58139, 0.20380, 0.12731, -0.84910, 0.47042
1563224537596, RightHand, -1.27969, 0.92137, 0.58146, 0.20254, 0.12592, -0.84936, 0.47086
1563224537607, RightHand, -1.27974, 0.92141, 0.58144, 0.20170, 0.12615, -0.84938, 0.47112
1563224537618, RightHand, -1.28035, 0.92139, 0.58147, 0.20041, 0.12769, -0.84934, 0.47133
1563224537629, RightHand, -1.28038, 0.92142, 0.58151, 0.19959, 0.12953, -0.84915, 0.47151
1563224537640, RightHand, -1.28043, 0.92133, 0.58171, 0.19996, 0.13080, -0.84939, 0.47058
1563224537652, RightHand, -1.28092, 0.92114, 0.58181, 0.20065, 0.13103, -0.84969, 0.46968
1563224537663, RightHand, -1.28090, 0.92096, 0.58194, 0.20122, 0.13019, -0.84988, 0.46933
1563224537674, RightHand, -1.28076, 0.92081, 0.58204, 0.20160, 0.12933, -0.84970, 0.46973
1563224537685, RightHand, -1.28081, 0.92071, 0.58203, 0.20112, 0.12828, -0.84950, 0.47057
1563224537696, RightHand, -1.28143, 0.92062, 0.58195, 0.20046, 0.12700, -0.84914, 0.47186
1563224537707, RightHand, -1.28160, 0.92054, 0.58190, 0.20001, 0.12628, -0.84884, 0.47279
1563224537718, RightHand, -1.28177, 0.92048, 0.58188, 0.19927, 0.12619, -0.84899, 0.47285
1563224537729, RightHand, -1.28129, 0.92042, 0.58232, 0.19901, 0.12841, -0.84989, 0.47074
1563224537740, RightHand, -1.28149, 0.92026, 0.58275, 0.19902, 0.12994, -0.85082, 0.46862
1563224537751, RightHand, -1.28195, 0.92015, 0.58302, 0.19889, 0.12843, -0.85160, 0.46768
1563224537763, RightHand, -1.28210, 0.92021, 0.58314, 0.19849, 0.12633, -0.85187, 0.46793
1563224537774, RightHand, -1.28198, 0.92034, 0.58313, 0.19801, 0.12450, -0.85199, 0.46841
1563224537785, RightHand, -1.28211, 0.92062, 0.58296, 0.19758, 0.12343, -0.85163, 0.46953
1563224537796, RightHand, -1.28289, 0.92074, 0.58277, 0.19726, 0.12421, -0.85127, 0.47010
1563224537807, RightHand, -1.28305, 0.92098, 0.58271, 0.19726, 0.12667, -0.85090, 0.47012
1563224537818, RightHand, -1.28385, 0.92117, 0.58261, 0.19683, 0.12751, -0.85087, 0.47013
1563224537829, RightHand, -1.28416, 0.92131, 0.58244, 0.19609, 0.12548, -0.85118, 0.47043
1563224537840, RightHand, -1.28413, 0.92142, 0.58221, 0.19593, 0.12421, -0.85105, 0.47105
1563224537851, RightHand, -1.28390, 0.92158, 0.58187, 0.19584, 0.12362, -0.85068, 0.47192
1563224537863, RightHand, -1.28408, 0.92165, 0.58147, 0.19544, 0.12392, -0.85034, 0.47261
1563224537874, RightHand, -1.28366, 0.92158, 0.58143, 0.19524, 0.12480, -0.85075, 0.47174
1563224537885, RightHand, -1.28277, 0.92153, 0.58137, 0.19494, 0.12509, -0.85120, 0.47097
1563224537896, RightHand, -1.28274, 0.92140, 0.58132, 0.19560, 0.12580, -0.85143, 0.47010
1563224537907, RightHand, -1.28241, 0.92136, 0.58112, 0.19628, 0.12540, -0.85145, 0.46988
1563224537919, RightHand, -1.28227, 0.92131, 0.58102, 0.19681, 0.12389, -0.85160, 0.46978
1563224537929, RightHand, -1.28221, 0.92124, 0.58100, 0.19645, 0.12251, -0.85166, 0.47019
1563224537940, RightHand, -1.28227, 0.92110, 0.58080, 0.19534, 0.12065, -0.85148, 0.47146
1563224537952, RightHand, -1.28168, 0.92088, 0.58098, 0.19505, 0.12146, -0.85175, 0.47087
1563224537963, RightHand, -1.28180, 0.92063, 0.58116, 0.19463, 0.12285, -0.85207, 0.47012
1563224537974, RightHand, -1.28026, 0.92050, 0.58159, 0.19432, 0.12489, -0.85254, 0.46885
1563224537985, RightHand, -1.28034, 0.92028, 0.58174, 0.19397, 0.12528, -0.85273, 0.46853
1563224537996, RightHand, -1.27989, 0.92005, 0.58193, 0.19407, 0.12499, -0.85283, 0.46841
1563224538007, RightHand, -1.28039, 0.91967, 0.58190, 0.19455, 0.12308, -0.85278, 0.46880
1563224538018, RightHand, -1.28038, 0.91940, 0.58194, 0.19537, 0.12263, -0.85265, 0.46881
1563224538029, RightHand, -1.27977, 0.91922, 0.58205, 0.19559, 0.12213, -0.85272, 0.46872
1563224538040, RightHand, -1.27993, 0.91876, 0.58235, 0.19476, 0.12276, -0.85345, 0.46757
1563224538051, RightHand, -1.28019, 0.91858, 0.58252, 0.19385, 0.12351, -0.85377, 0.46717
1563224538062, RightHand, -1.28121, 0.91828, 0.58257, 0.19132, 0.12459, -0.85385, 0.46777
1563224538074, RightHand, -1.28143, 0.91827, 0.58256, 0.19028, 0.12509, -0.85384, 0.46809
1563224538085, RightHand, -1.28153, 0.91830, 0.58258, 0.18973, 0.12530, -0.85391, 0.46813
1563224538096, RightHand, -1.28140, 0.91839, 0.58256, 0.18931, 0.12493, -0.85425, 0.46778
1563224538107, RightHand, -1.28092, 0.91859, 0.58256, 0.18997, 0.12522, -0.85439, 0.46717
1563224538118, RightHand, -1.28071, 0.91881, 0.58230, 0.19141, 0.12531, -0.85409, 0.46711
1563224538129, RightHand, -1.27985, 0.91910, 0.58207, 0.19221, 0.12411, -0.85362, 0.46796
1563224538140, RightHand, -1.27968, 0.91921, 0.58191, 0.19279, 0.12265, -0.85344, 0.46844
1563224538151, RightHand, -1.27925, 0.91929, 0.58176, 0.19394, 0.12159, -0.85343, 0.46825
1563224538162, RightHand, -1.27917, 0.91927, 0.58181, 0.19431, 0.12188, -0.85372, 0.46749
1563224538174, RightHand, -1.27930, 0.91922, 0.58182, 0.19365, 0.12146, -0.85413, 0.46712
1563224538185, RightHand, -1.27977, 0.91919, 0.58173, 0.19229, 0.12229, -0.85400, 0.46772
1563224538196, RightHand, -1.27993, 0.91920, 0.58156, 0.19136, 0.12368, -0.85367, 0.46832
1563224538207, RightHand, -1.28037, 0.91915, 0.58148, 0.19111, 0.12500, -0.85380, 0.46784
1563224538218, RightHand, -1.28033, 0.91912, 0.58156, 0.19161, 0.12449, -0.85458, 0.46635
1563224538229, RightHand, -1.28029, 0.91902, 0.58153, 0.19273, 0.12171, -0.85509, 0.46569
1563224538240, RightHand, -1.27967, 0.91912, 0.58128, 0.19376, 0.11940, -0.85455, 0.46684
1563224538251, RightHand, -1.27956, 0.91921, 0.58106, 0.19409, 0.11878, -0.85392, 0.46801
1563224538263, RightHand, -1.27908, 0.91931, 0.58083, 0.19366, 0.11903, -0.85314, 0.46956
1563224538274, RightHand, -1.27919, 0.91916, 0.58083, 0.19293, 0.12132, -0.85297, 0.46958
1563224538285, RightHand, -1.28005, 0.91894, 0.58093, 0.19272, 0.12329, -0.85341, 0.46835
1563224538296, RightHand, -1.28018, 0.91859, 0.58139, 0.19197, 0.12450, -0.85459, 0.46617
1563224538307, RightHand, -1.28057, 0.91823, 0.58152, 0.19138, 0.12303, -0.85508, 0.46591
1563224538318, RightHand, -1.28051, 0.91816, 0.58134, 0.19206, 0.12277, -0.85459, 0.46660
1563224538329, RightHand, -1.28014, 0.91823, 0.58118, 0.19270, 0.12244, -0.85427, 0.46701
1563224538341, RightHand, -1.28069, 0.91820, 0.58082, 0.19407, 0.12127, -0.85392, 0.46738
1563224538351, RightHand, -1.28054, 0.91815, 0.58069, 0.19487, 0.12113, -0.85372, 0.46745
1563224538362, RightHand, -1.27900, 0.91818, 0.58073, 0.19548, 0.12161, -0.85387, 0.46681
1563224538373, RightHand, -1.27885, 0.91799, 0.58085, 0.19540, 0.12253, -0.85431, 0.46580
1563224538385, RightHand, -1.27727, 0.91802, 0.58108, 0.19525, 0.12310, -0.85469, 0.46500
